permno,adate,qdate,public_date,bm,pe_exi,ps,pcf,roa,roe,ptb,divyield,TICKER
46181,6/30/2012,6/30/2012,8/31/2012,0.123,20.057,5.381,19.287,0.592,0.387,7.515,5.08%,EPHC
46181,6/30/2012,6/30/2012,9/30/2012,0.123,22,5.922,21.226,0.592,0.387,8.27,4.63%,EPHC
46181,6/30/2012,6/30/2012,10/31/2012,0.123,20.876,5.62,20.142,0.592,0.387,7.848,5.25%,EPHC
46181,6/30/2012,9/30/2012,11/30/2012,0.142,18.412,5.136,19.865,0.645,0.463,6.663,5.25%,EPHC
46181,6/30/2012,9/30/2012,12/31/2012,0.142,23.445,6.594,25.503,0.645,0.463,8.554,4.12%,EPHC
46181,6/30/2012,9/30/2012,1/31/2013,0.142,23.529,6.617,25.595,0.645,0.463,8.584,4.11%,EPHC
46181,6/30/2012,12/31/2012,2/28/2013,0.103,23.686,6.231,31.708,0.613,0.439,9.741,4.11%,EPHC
46392,12/31/2008,9/30/2009,1/31/2010,0.729,11.326,1.333,3.916,0.076,0.098,1.008,,ITG
46392,12/31/2009,12/31/2009,2/28/2010,1.026,17.546,1.177,7.649,0.097,0.051,0.842,,ITG
46392,12/31/2009,12/31/2009,3/31/2010,1.026,17.206,1.154,7.499,0.097,0.051,0.826,,ITG
46392,12/31/2009,12/31/2009,4/30/2010,1.026,17.907,1.201,7.805,0.097,0.051,0.86,,ITG
46392,12/31/2009,3/31/2010,5/31/2010,1.221,19.379,1.177,5.71,0.068,0.045,0.828,,ITG
46392,12/31/2009,3/31/2010,6/30/2010,1.221,18.46,1.121,5.439,0.068,0.045,0.789,,ITG
46392,12/31/2009,3/31/2010,7/31/2010,1.221,18.057,1.097,5.32,0.068,0.045,0.771,,ITG
46392,12/31/2009,6/30/2010,8/31/2010,1.288,22.914,0.929,9.873,0.062,0.029,0.643,,ITG
46392,12/31/2009,6/30/2010,9/30/2010,1.288,24.517,0.994,10.564,0.062,0.029,0.688,,ITG
46392,12/31/2009,6/30/2010,10/31/2010,1.288,24.552,0.995,10.579,0.062,0.029,0.689,,ITG
46392,12/31/2009,9/30/2010,11/30/2010,1.49,44.545,1.055,6.226,0.055,0.016,0.694,,ITG
46392,12/31/2009,9/30/2010,12/31/2010,1.49,49.606,1.175,6.934,0.055,0.016,0.773,,ITG
46392,12/31/2009,9/30/2010,1/31/2011,1.49,55.848,1.323,7.806,0.055,0.016,0.87,,ITG
46392,12/31/2010,12/31/2010,2/28/2011,1.315,34.818,1.395,4.522,0.062,0.027,0.897,,ITG
46392,12/31/2010,12/31/2010,3/31/2011,1.315,33.073,1.325,4.296,0.062,0.027,0.852,,ITG
46392,12/31/2010,12/31/2010,4/30/2011,1.315,31.109,1.237,4.008,0.062,0.027,0.795,,ITG
46392,12/31/2010,3/31/2011,5/31/2011,1.202,26.103,1.088,6.688,0.044,0.028,0.693,,ITG
46392,12/31/2010,3/31/2011,6/30/2011,1.202,24.172,1.007,6.193,0.044,0.028,0.641,,ITG
46392,12/31/2010,3/31/2011,7/31/2011,1.202,20.983,0.874,5.376,0.044,0.028,0.557,,ITG
46392,12/31/2010,6/30/2011,8/31/2011,1.183,-2.622,0.831,3.808,0.037,-0.201,0.687,,ITG
46392,12/31/2010,6/30/2011,9/30/2011,1.183,-2.256,0.715,3.276,0.037,-0.201,0.591,,ITG
46392,12/31/2010,6/30/2011,10/31/2011,1.183,-2.629,0.815,3.733,0.037,-0.201,0.674,,ITG
46392,12/31/2010,9/30/2011,11/30/2011,1.73,-2.506,0.734,18.191,0.037,-0.208,0.627,,ITG
46392,12/31/2010,9/30/2011,12/31/2011,1.73,-2.544,0.745,18.464,0.037,-0.208,0.636,,ITG
46392,12/31/2010,9/30/2011,1/31/2012,1.73,-2.668,0.782,19.37,0.037,-0.208,0.668,,ITG
46392,12/31/2011,12/31/2011,2/29/2012,1.585,-2.602,0.786,6.706,0.047,-0.23,0.669,,ITG
46392,12/31/2011,12/31/2011,3/31/2012,1.585,-2.706,0.818,6.975,0.047,-0.23,0.696,,ITG
46392,12/31/2011,12/31/2011,4/30/2012,1.585,-2.308,0.692,5.903,0.047,-0.23,0.589,,ITG
46392,12/31/2011,3/31/2012,5/31/2012,1.437,-2.121,0.659,203.258,0.034,-0.251,0.552,,ITG
46392,12/31/2011,3/31/2012,6/30/2012,1.437,-2.058,0.639,180.109,0.034,-0.251,0.536,,ITG
46392,12/31/2011,3/31/2012,7/31/2012,1.437,-1.852,0.576,159.542,0.034,-0.251,0.482,,ITG
46392,12/31/2011,6/30/2012,8/31/2012,1.175,-1.398,0.599,5.731,0.03,-0.348,0.784,,ITG
46392,12/31/2011,6/30/2012,9/30/2012,1.175,-1.436,0.615,5.886,0.03,-0.348,0.805,,ITG
46392,12/31/2011,6/30/2012,10/31/2012,1.175,-1.393,0.597,5.71,0.03,-0.348,0.781,,ITG
46392,12/31/2011,9/30/2012,11/30/2012,1.269,-1.412,0.662,2.39,0.029,-0.403,0.81,,ITG
46392,12/31/2011,9/30/2012,12/31/2012,1.269,-1.422,0.666,2.406,0.029,-0.403,0.815,,ITG
46392,12/31/2011,9/30/2012,1/31/2013,1.269,-1.599,0.749,2.705,0.029,-0.403,0.917,,ITG
46392,12/31/2012,12/31/2012,2/28/2013,1.22,-1.878,0.911,17.157,0.034,-0.458,1.121,,ITG
46392,12/31/2012,12/31/2012,3/31/2013,1.22,-1.712,0.815,15.345,0.034,-0.458,1.003,,ITG
46392,12/31/2012,12/31/2012,4/30/2013,1.22,-1.688,0.803,15.126,0.034,-0.458,0.988,,ITG
46392,12/31/2012,3/31/2013,5/31/2013,0.984,-2.178,1.028,3.855,0.029,-0.512,1.271,,ITG
46392,12/31/2012,3/31/2013,6/30/2013,0.984,-2.205,1.04,3.902,0.029,-0.512,1.287,,ITG
46392,12/31/2012,3/31/2013,7/31/2013,0.984,-2.241,1.057,3.966,0.029,-0.512,1.308,,ITG
46392,12/31/2012,6/30/2013,8/31/2013,0.78,85,1.213,6.366,0.033,0.018,1.56,,ITG
46392,12/31/2012,6/30/2013,9/30/2013,0.78,78.6,1.122,5.887,0.033,0.018,1.442,,ITG
46392,12/31/2012,6/30/2013,10/31/2013,0.78,80.1,1.144,5.999,0.033,0.018,1.47,,ITG
46392,12/31/2012,9/30/2013,11/30/2013,0.719,50.231,1.366,13.033,0.034,0.037,1.733,,ITG
46392,12/31/2012,9/30/2013,12/31/2013,0.719,52.718,1.433,13.678,0.034,0.037,1.819,,ITG
46392,12/31/2012,9/30/2013,1/31/2014,0.719,42.308,1.15,10.977,0.034,0.037,1.46,,ITG
46392,12/31/2013,12/31/2013,2/28/2014,0.562,21.073,1.181,13.874,0.048,0.075,1.501,,ITG
46392,12/31/2013,12/31/2013,3/31/2014,0.562,24.634,1.364,16.019,0.048,0.075,1.733,,ITG
46392,12/31/2013,12/31/2013,4/30/2014,0.562,25.171,1.4,16.441,0.048,0.075,1.778,,ITG
46392,12/31/2013,3/31/2014,5/31/2014,0.572,19.927,1.284,6.893,0.036,0.088,1.655,,ITG
46392,12/31/2013,3/31/2014,6/30/2014,0.572,17.583,1.133,6.082,0.036,0.088,1.46,,ITG
46392,12/31/2013,3/31/2014,7/31/2014,0.572,19.052,1.228,6.59,0.036,0.088,1.582,,ITG
46392,12/31/2013,6/30/2014,8/31/2014,0.708,14.432,1.121,-18.452,0.04,0.107,1.426,,ITG
46392,12/31/2013,6/30/2014,9/30/2014,0.708,13.356,1.037,-17.076,0.04,0.107,1.32,,ITG
46392,12/31/2013,6/30/2014,10/31/2014,0.708,15.195,1.165,-19.179,0.04,0.107,1.482,,ITG
46392,12/31/2013,9/30/2014,11/30/2014,0.764,15.192,1.266,13.593,0.037,0.114,1.641,,ITG
46392,12/31/2013,9/30/2014,12/31/2014,0.764,16.015,1.335,14.329,0.037,0.114,1.73,,ITG
46392,12/31/2013,9/30/2014,1/31/2015,0.764,15.962,1.33,14.281,0.037,0.114,1.724,,ITG
46392,12/31/2014,12/31/2014,2/28/2015,0.584,16.086,1.399,5.496,0.066,0.122,1.882,,ITG
46392,12/31/2014,12/31/2014,3/31/2015,0.584,21.65,1.851,7.271,0.066,0.122,2.489,,ITG
46392,12/31/2014,12/31/2014,4/30/2015,0.584,20.35,1.742,6.841,0.066,0.122,2.342,,ITG
46392,12/31/2014,3/31/2015,5/31/2015,0.391,17.907,1.607,18.884,0.04,0.129,2.266,1.04%,ITG
46392,12/31/2014,3/31/2015,6/30/2015,0.391,16.533,1.484,17.435,0.04,0.129,2.092,1.13%,ITG
46392,12/31/2014,3/31/2015,7/31/2015,0.391,13.567,1.218,14.307,0.04,0.129,1.717,1.38%,ITG
46392,12/31/2014,6/30/2015,8/31/2015,0.47,19.093,0.972,3.395,0.044,0.074,1.41,1.71%,ITG
46392,12/31/2014,6/30/2015,9/30/2015,0.47,15.512,0.789,2.758,0.044,0.074,1.146,2.10%,ITG
46392,12/31/2014,6/30/2015,10/31/2015,0.47,18.616,0.947,3.31,0.044,0.074,1.375,1.75%,ITG
46392,12/31/2014,9/30/2015,11/30/2015,0.858,32.371,1.204,8.957,0.05,0.054,1.753,1.40%,ITG
46392,12/31/2014,9/30/2015,12/31/2015,0.858,27.452,1.021,7.596,0.05,0.054,1.487,1.65%,ITG
46392,12/31/2014,9/30/2015,1/31/2016,0.858,27.758,1.033,7.681,0.05,0.054,1.504,1.63%,ITG
46392,12/31/2015,12/31/2015,2/29/2016,0.808,6.966,1.14,12.324,0.055,0.21,1.321,1.53%,ITG
46392,12/31/2015,12/31/2015,3/31/2016,0.808,8.403,1.375,14.866,0.055,0.21,1.593,1.27%,ITG
46392,12/31/2015,12/31/2015,4/30/2016,0.808,7.422,1.23,13.297,0.055,0.21,1.425,1.43%,ITG
46392,12/31/2015,3/31/2016,5/31/2016,0.606,8.781,1.22,8.506,0.039,0.176,1.376,1.52%,ITG
46392,12/31/2015,3/31/2016,6/30/2016,0.606,7.962,1.106,7.713,0.039,0.176,1.248,1.67%,ITG
46392,12/31/2015,3/31/2016,7/31/2016,0.606,7.952,1.105,7.704,0.039,0.176,1.246,1.68%,ITG
46392,12/31/2015,6/30/2016,8/31/2016,0.786,6.836,1.055,-5.116,0.028,0.184,1.168,1.82%,ITG
46392,12/31/2015,6/30/2016,9/30/2016,0.786,7.618,1.176,-5.702,0.028,0.184,1.301,1.63%,ITG
46392,12/31/2015,6/30/2016,10/31/2016,0.786,6.804,1.05,-5.093,0.028,0.184,1.163,1.83%,ITG
46392,12/31/2015,9/30/2016,11/30/2016,0.719,12.944,1.31,-53.688,0.024,0.118,1.513,1.50%,ITG
46392,12/31/2015,9/30/2016,12/31/2016,0.719,13.708,1.387,-56.856,0.024,0.118,1.602,1.42%,ITG
46392,12/31/2015,9/30/2016,1/31/2017,0.719,13.972,1.414,-57.951,0.024,0.118,1.633,1.39%,ITG
46392,12/31/2016,12/31/2016,2/28/2017,0.629,-25.342,1.397,18.585,0.039,-0.06,1.609,1.40%,ITG
46392,12/31/2016,12/31/2016,3/31/2017,0.629,-25.633,1.443,19.186,0.039,-0.06,1.661,1.38%,ITG
46392,12/31/2016,12/31/2016,4/30/2017,0.629,-25.203,1.414,18.811,0.039,-0.06,1.629,1.41%,ITG
46392,12/31/2016,3/31/2017,5/31/2017,0.601,-35.589,1.428,119.031,0.049,-0.043,1.638,1.40%,ITG
46392,12/31/2016,3/31/2017,6/30/2017,0.601,-37.929,1.521,126.854,0.049,-0.043,1.746,1.32%,ITG
46392,12/31/2016,3/31/2017,7/31/2017,0.601,-39.411,1.58,131.708,0.049,-0.043,1.813,1.27%,ITG
46392,12/31/2016,6/30/2017,8/31/2017,0.589,-74.407,1.428,3.448,0.068,-0.02,1.607,1.39%,ITG
46392,12/31/2016,6/30/2017,9/30/2017,0.589,-82,1.573,3.8,0.068,-0.02,1.771,1.26%,ITG
46392,12/31/2016,6/30/2017,10/31/2017,0.589,-86.926,1.668,4.028,0.068,-0.02,1.877,1.19%,ITG
46392,12/31/2016,9/30/2017,11/30/2017,0.512,-18.937,1.248,5.842,0.077,-0.077,1.587,1.56%,ITG
46392,12/31/2016,9/30/2017,12/31/2017,0.512,-20.263,1.336,6.252,0.077,-0.077,1.698,1.45%,ITG
46392,12/31/2016,9/30/2017,1/31/2018,0.512,-22.484,1.482,6.937,0.077,-0.077,1.885,1.31%,ITG
46392,12/31/2017,12/31/2017,2/28/2018,0.582,-16.655,1.355,9.634,0.089,-0.102,1.795,1.41%,ITG
46392,12/31/2017,12/31/2017,3/31/2018,0.582,-16.588,1.35,9.601,0.089,-0.102,1.789,1.42%,ITG
46392,12/31/2017,12/31/2017,4/30/2018,0.582,-16.992,1.38,9.816,0.089,-0.102,1.829,1.38%,ITG
46392,12/31/2017,3/31/2018,5/31/2018,0.559,-17.984,1.466,6.006,0.088,-0.104,1.987,1.28%,ITG
46392,12/31/2017,3/31/2018,6/30/2018,0.559,-17.148,1.398,5.727,0.088,-0.104,1.895,1.34%,ITG
46392,12/31/2017,3/31/2018,7/31/2018,0.559,-18.156,1.48,6.063,0.088,-0.104,2.006,1.26%,ITG
46392,12/31/2017,6/30/2018,8/31/2018,0.517,-15.09,1.44,8.563,0.097,-0.127,2.022,1.28%,ITG
46392,12/31/2017,6/30/2018,9/30/2018,0.517,-14.938,1.426,8.476,0.097,-0.127,2.002,1.29%,ITG
46392,12/31/2017,6/30/2018,10/31/2018,0.517,-18.952,1.809,10.754,0.097,-0.127,2.54,1.02%,ITG
46392,12/31/2017,9/30/2018,11/30/2018,0.503,-942.31,1.961,7.671,0.106,-0.002,2.765,0.93%,ITG
46392,12/31/2017,9/30/2018,12/31/2018,0.503,-769,1.971,7.708,0.106,-0.002,2.779,0.93%,ITG
46392,12/31/2017,9/30/2018,1/31/2019,0.503,-905,1.972,7.713,0.106,-0.002,2.781,0.93%,ITG
46392,12/31/2018,12/31/2018,2/28/2019,0.359,386.657,1.962,14.634,0.098,0.002,2.773,,ITG
46578,6/30/2009,9/30/2009,1/31/2010,,15.25,1.541,11.194,0.279,,,3.38%,CLX
46578,6/30/2009,12/31/2009,2/28/2010,0.007,15.64,1.602,10.843,0.282,,22.467,3.26%,CLX
46578,6/30/2009,12/31/2009,3/31/2010,0.007,16.362,1.676,11.343,0.282,,21.885,3.12%,CLX
46578,6/30/2009,12/31/2009,4/30/2010,0.007,16.505,1.69,11.442,0.282,,25.955,3.09%,CLX
46578,6/30/2009,3/31/2010,5/31/2010,0.025,16.359,1.668,11.672,0.27,8.804,27.971,3.18%,CLX
46578,6/30/2009,3/31/2010,6/30/2010,0.025,16.188,1.65,11.55,0.27,8.804,25.256,3.22%,CLX
46578,6/30/2009,3/31/2010,7/31/2010,0.025,16.896,1.722,12.055,0.27,8.804,29.98,3.39%,CLX
46578,6/30/2010,6/30/2010,8/31/2010,0.012,15.288,1.627,10.996,0.28,,22.561,3.39%,CLX
46578,6/30/2010,6/30/2010,9/30/2010,0.012,15.745,1.676,11.325,0.28,,24.815,3.30%,CLX
46578,6/30/2010,6/30/2010,10/31/2010,0.012,15.696,1.676,11.326,0.28,,28.192,3.31%,CLX
46578,6/30/2010,9/30/2010,11/30/2010,0.033,16.751,1.658,9.873,0.248,4.523,26.537,3.56%,CLX
46578,6/30/2010,9/30/2010,12/31/2010,0.033,17.149,1.698,10.108,0.248,4.523,29.122,3.48%,CLX
46578,6/30/2010,9/30/2010,1/31/2011,0.033,17.043,1.687,10.045,0.248,4.523,28.942,3.50%,CLX
46578,6/30/2010,12/31/2010,2/28/2011,0.018,36.043,1.807,11.685,0.239,1.554,21.467,3.25%,CLX
46578,6/30/2010,12/31/2010,3/31/2011,0.018,37.271,1.868,12.083,0.239,1.554,23.786,3.14%,CLX
46578,6/30/2010,12/31/2010,4/30/2011,0.018,37.053,1.857,12.013,0.239,1.554,27.138,3.16%,CLX
46578,6/30/2010,3/31/2011,5/31/2011,0.012,37.291,1.815,12.017,0.243,1.354,28.674,3.12%,CLX
46578,6/30/2010,3/31/2011,6/30/2011,0.012,35.683,1.737,11.499,0.243,1.354,27.656,3.26%,CLX
46578,6/30/2010,3/31/2011,7/31/2011,0.012,37.878,1.843,12.206,0.243,1.354,26.55,3.35%,CLX
46578,6/30/2011,6/30/2011,8/31/2011,,33.671,1.752,13.128,0.254,,,3.44%,CLX
46578,6/30/2011,6/30/2011,9/30/2011,,32.043,1.667,12.494,0.254,,,3.62%,CLX
46578,6/30/2011,6/30/2011,10/31/2011,,32.338,1.688,12.65,0.254,,,3.59%,CLX
46578,6/30/2011,9/30/2011,11/30/2011,,31.081,1.626,12.582,0.257,1.215,,3.69%,CLX
46578,6/30/2011,9/30/2011,12/31/2011,,31.847,1.666,12.892,0.257,1.215,,3.61%,CLX
46578,6/30/2011,9/30/2011,1/31/2012,,32.852,1.719,13.299,0.257,1.215,,3.50%,CLX
46578,6/30/2011,12/31/2011,2/29/2012,,16.735,1.652,13.691,0.269,3.562,,3.55%,CLX
46578,6/30/2011,12/31/2011,3/31/2012,,17.017,1.68,13.922,0.269,3.562,,3.49%,CLX
46578,6/30/2011,12/31/2011,4/30/2012,,17.351,1.713,14.195,0.269,3.562,,3.42%,CLX
46578,6/30/2011,3/31/2012,5/31/2012,,17.03,1.654,14.504,0.264,,,3.49%,CLX
46578,6/30/2011,3/31/2012,6/30/2012,,17.936,1.742,15.275,0.264,,,3.31%,CLX
46578,6/30/2011,3/31/2012,7/31/2012,,17.998,1.748,15.328,0.264,,,3.52%,CLX
46578,6/30/2012,6/30/2012,8/31/2012,,17.744,1.724,15.408,0.254,,,3.52%,CLX
46578,6/30/2012,6/30/2012,9/30/2012,,17.573,1.708,15.259,0.254,,,3.55%,CLX
46578,6/30/2012,6/30/2012,10/31/2012,,17.634,1.722,15.388,0.254,,,3.54%,CLX
46578,6/30/2012,9/30/2012,11/30/2012,,18.442,1.811,14.458,0.256,,,3.35%,CLX
46578,6/30/2012,9/30/2012,12/31/2012,,17.686,1.737,13.865,0.256,,,3.50%,CLX
46578,6/30/2012,9/30/2012,1/31/2013,,18.94,1.86,14.848,0.256,,,3.26%,CLX
46578,6/30/2012,12/31/2012,2/28/2013,0.018,19.629,1.963,14.307,0.255,,26.432,3.05%,CLX
46578,6/30/2012,12/31/2012,3/31/2013,0.018,20.685,2.069,15.077,0.255,,27.012,2.89%,CLX
46578,6/30/2012,12/31/2012,4/30/2013,0.018,20.152,2.015,14.689,0.255,,29.005,2.97%,CLX
46578,6/30/2012,3/31/2013,5/31/2013,0.022,19.502,1.947,14.169,0.254,3.128,35.148,3.08%,CLX
46578,6/30/2012,3/31/2013,6/30/2013,0.022,19.516,1.949,14.179,0.254,3.128,37.291,3.08%,CLX
46578,6/30/2012,3/31/2013,7/31/2013,0.022,20.174,2.014,14.657,0.254,3.128,39.37,3.30%,CLX
46578,6/30/2013,6/30/2013,8/31/2013,0.024,19.188,1.918,13.918,0.264,,36.48,3.43%,CLX
46578,6/30/2013,6/30/2013,9/30/2013,0.024,18.961,1.896,13.753,0.264,,40.222,3.48%,CLX
46578,6/30/2013,6/30/2013,10/31/2013,0.024,20.926,2.069,15.012,0.264,,43.903,3.15%,CLX
46578,6/30/2013,9/30/2013,11/30/2013,0.019,21.369,2.136,16.138,0.258,2.422,35.535,3.05%,CLX
46578,6/30/2013,9/30/2013,12/31/2013,0.019,21.275,2.127,16.067,0.258,2.422,41.053,3.06%,CLX
46578,6/30/2013,9/30/2013,1/31/2014,0.019,20.245,2.024,15.29,0.258,2.422,49.216,3.22%,CLX
46578,6/30/2013,12/31/2013,2/28/2014,0.023,20.157,2.021,17.18,0.262,2.57,41.687,3.25%,CLX
46578,6/30/2013,12/31/2013,3/31/2014,0.023,20.326,2.038,17.324,0.262,2.57,37.345,3.23%,CLX
46578,6/30/2013,12/31/2013,4/30/2014,0.023,20.947,2.1,17.853,0.262,2.57,34.102,3.13%,CLX
46578,6/30/2013,3/31/2014,5/31/2014,0.016,20.004,2.071,16.006,0.267,2.38,39.939,3.17%,CLX
46578,6/30/2013,3/31/2014,6/30/2014,0.016,20.402,2.112,16.323,0.267,2.38,42.213,3.11%,CLX
46578,6/30/2013,3/31/2014,7/31/2014,0.016,19.391,2.008,15.514,0.267,2.38,43.908,3.41%,CLX
46578,6/30/2014,6/30/2014,8/31/2014,0.022,20.798,2.042,14.884,0.265,0.57,43.228,3.34%,CLX
46578,6/30/2014,6/30/2014,9/30/2014,0.022,22.545,2.219,16.178,0.265,0.57,43.015,3.08%,CLX
46578,6/30/2014,6/30/2014,10/31/2014,0.022,23.357,2.299,16.761,0.265,0.57,46.239,2.97%,CLX
46578,6/30/2014,9/30/2014,11/30/2014,0.021,22.887,2.381,15.805,0.266,2.586,41.593,2.91%,CLX
46578,6/30/2014,9/30/2014,12/31/2014,0.021,23.471,2.442,16.208,0.266,2.586,43.074,2.84%,CLX
46578,6/30/2014,9/30/2014,1/31/2015,0.021,24.034,2.5,16.597,0.266,2.586,42.753,2.77%,CLX
46578,6/30/2014,12/31/2014,2/28/2015,0.027,24.089,2.563,17.088,0.272,2.466,36.791,2.72%,CLX
46578,6/30/2014,12/31/2014,3/31/2015,0.027,24.477,2.604,17.363,0.272,2.466,40.002,2.68%,CLX
46578,6/30/2014,12/31/2014,4/30/2015,0.027,23.525,2.503,16.688,0.272,2.466,36.851,2.79%,CLX
46578,6/30/2014,3/31/2015,5/31/2015,0.028,24.248,2.524,16.974,0.265,2.229,35.395,2.75%,CLX
46578,6/30/2014,3/31/2015,6/30/2015,0.028,23.428,2.439,16.4,0.265,2.229,34.198,2.85%,CLX
46578,6/30/2014,3/31/2015,7/31/2015,0.028,25.212,2.624,17.649,0.265,2.229,36.802,2.75%,CLX
46578,6/30/2015,6/30/2015,8/31/2015,0.016,24.326,2.529,16.363,0.278,2.579,43.507,2.77%,CLX
46578,6/30/2015,6/30/2015,9/30/2015,0.016,25.28,2.638,17.069,0.278,2.579,35.349,2.67%,CLX
46578,6/30/2015,6/30/2015,10/31/2015,0.016,26.683,2.784,18.016,0.278,2.579,37.849,2.53%,CLX
46578,6/30/2015,9/30/2015,11/30/2015,0.014,25.842,2.819,20.625,0.281,2.057,43.911,2.48%,CLX
46578,6/30/2015,9/30/2015,12/31/2015,0.014,26.368,2.876,21.044,0.281,2.057,41.954,2.43%,CLX
46578,6/30/2015,9/30/2015,1/31/2016,0.014,26.83,2.926,21.413,0.281,2.057,45.016,2.39%,CLX
46578,6/30/2015,12/31/2015,2/29/2016,0.017,25.386,2.875,20.927,0.288,2.225,37.577,2.44%,CLX
46578,6/30/2015,12/31/2015,3/31/2016,0.017,25.313,2.866,20.867,0.288,2.225,38.125,2.44%,CLX
46578,6/30/2015,12/31/2015,4/30/2016,0.017,25.147,2.847,20.73,0.288,2.225,39.961,2.46%,CLX
46578,6/30/2015,3/31/2016,5/31/2016,0.022,25.155,2.908,20.128,0.302,2.444,45.424,2.40%,CLX
46578,6/30/2015,3/31/2016,6/30/2016,0.022,27.082,3.13,21.67,0.302,2.444,48.905,2.23%,CLX
46578,6/30/2015,3/31/2016,7/31/2016,0.022,25.65,2.965,20.524,0.302,2.444,46.319,2.44%,CLX
46578,6/30/2016,6/30/2016,8/31/2016,0.021,26.634,2.945,21.807,0.281,2.189,44.764,2.44%,CLX
46578,6/30/2016,6/30/2016,9/30/2016,0.021,25.443,2.816,20.849,0.281,2.189,42.798,2.56%,CLX
46578,6/30/2016,6/30/2016,10/31/2016,0.021,24.394,2.699,19.989,0.281,2.189,41.034,2.67%,CLX
46578,6/30/2016,9/30/2016,11/30/2016,0.023,23.252,2.559,18.574,0.287,2.122,39.994,2.77%,CLX
46578,6/30/2016,9/30/2016,12/31/2016,0.023,24.149,2.658,19.291,0.287,2.122,41.537,2.67%,CLX
46578,6/30/2016,9/30/2016,1/31/2017,0.023,24.145,2.657,19.287,0.287,2.122,41.53,2.67%,CLX
46578,6/30/2016,12/31/2016,2/28/2017,0.023,27.472,2.987,20.334,0.286,1.868,50.571,2.34%,CLX
46578,6/30/2016,12/31/2016,3/31/2017,0.023,27.074,2.944,20.04,0.286,1.868,49.839,2.37%,CLX
46578,6/30/2016,12/31/2016,4/30/2017,0.023,26.845,2.919,19.87,0.286,1.868,49.418,2.39%,CLX
46578,6/30/2016,3/31/2017,5/31/2017,0.026,26.719,2.95,21.503,0.278,1.82,38.591,2.36%,CLX
46578,6/30/2016,3/31/2017,6/30/2017,0.026,26.228,2.896,21.108,0.278,1.82,37.883,2.40%,CLX
46578,6/30/2016,3/31/2017,7/31/2017,0.026,26.278,2.901,21.148,0.278,1.82,37.954,2.52%,CLX
46578,6/30/2017,6/30/2017,8/31/2017,0.035,25.893,2.993,20.599,0.282,1.432,29.652,2.43%,CLX
46578,6/30/2017,6/30/2017,9/30/2017,0.035,24.656,2.847,19.589,0.282,1.432,28.198,2.55%,CLX
46578,6/30/2017,6/30/2017,10/31/2017,0.035,23.65,2.731,18.79,0.282,1.432,27.048,2.66%,CLX
46578,6/30/2017,9/30/2017,11/30/2017,0.038,25.605,2.978,18.787,0.288,1.614,27.462,2.41%,CLX
46578,6/30/2017,9/30/2017,12/31/2017,0.038,27.342,3.18,20.061,0.288,1.614,29.325,2.26%,CLX
46578,6/30/2017,9/30/2017,1/31/2018,0.038,26.046,3.03,19.11,0.288,1.614,27.935,2.37%,CLX
46578,6/30/2017,12/31/2017,2/28/2018,0.042,21.265,2.765,18.156,0.279,1.554,20.905,2.60%,CLX
46578,6/30/2017,12/31/2017,3/31/2018,0.042,21.929,2.852,18.723,0.279,1.554,21.558,2.52%,CLX
46578,6/30/2017,12/31/2017,4/30/2018,0.042,19.308,2.511,16.485,0.279,1.554,18.981,3.28%,CLX
46578,6/30/2017,3/31/2018,5/31/2018,0.05,19.711,2.574,16.3,0.277,1.288,18.112,3.18%,CLX
46578,6/30/2017,3/31/2018,6/30/2018,0.05,22.064,2.881,18.246,0.277,1.288,20.273,2.84%,CLX
46578,6/30/2017,3/31/2018,7/31/2018,0.05,22.051,2.879,18.235,0.277,1.288,20.261,2.84%,CLX
46578,6/30/2018,6/30/2018,8/31/2018,0.046,23.16,3.032,19.066,0.268,1.175,23.271,2.65%,CLX
46578,6/30/2018,6/30/2018,9/30/2018,0.046,24.027,3.146,19.78,0.268,1.175,24.142,2.55%,CLX
46578,6/30/2018,6/30/2018,10/31/2018,0.046,23.714,3.094,19.456,0.268,1.175,23.747,2.59%,CLX
46578,6/30/2018,9/30/2018,11/30/2018,0.039,25.798,3.417,21.684,0.261,1.08,28.378,2.32%,CLX
46578,6/30/2018,9/30/2018,12/31/2018,0.039,24.009,3.18,20.181,0.261,1.08,26.411,2.49%,CLX
46578,6/30/2018,9/30/2018,1/31/2019,0.039,23.112,3.061,19.427,0.261,1.08,25.424,2.59%,CLX
46578,6/30/2018,12/31/2018,2/28/2019,0.041,26.121,3.244,18.396,0.259,0.986,24.912,2.43%,CLX
46578,6/30/2018,12/31/2018,3/31/2019,0.041,26.522,3.294,18.679,0.259,0.986,25.295,2.39%,CLX
46578,6/30/2018,12/31/2018,4/30/2019,0.041,26.402,3.279,18.594,0.259,0.986,25.18,2.40%,CLX
46578,6/30/2018,3/31/2019,5/31/2019,0.041,24.355,3.019,18.897,0.256,0.989,22.537,2.58%,CLX
46578,6/30/2018,3/31/2019,6/30/2019,0.041,25.059,3.106,19.443,0.256,0.989,23.188,2.51%,CLX
46578,6/30/2018,3/31/2019,7/31/2019,0.041,26.612,3.299,20.648,0.256,0.989,24.625,2.61%,CLX
46578,6/30/2019,6/30/2019,8/31/2019,0.032,25.025,3.2,20.048,0.253,1.166,32.656,2.68%,CLX
46578,6/30/2019,6/30/2019,9/30/2019,0.032,24.03,3.066,19.208,0.253,1.166,31.288,2.79%,CLX
